
Train set: Average loss: 0.0007, Accuracy: 424/425 (100%)


Train set: Average loss: 0.0007, Accuracy: 423/425 (100%)


 The epoch is 330, average recall: 0.7586, average precision: 0.8000,average F1: 0.7788, average accuracy: 0.7881, average AUC: 0.8874
Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0015, Accuracy: 423/425 (100%)


Train set: Average loss: 0.0019, Accuracy: 423/425 (100%)


Train set: Average loss: 0.0038, Accuracy: 423/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0004, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)


 The epoch is 340, average recall: 0.7241, average precision: 0.8235,average F1: 0.7706, average accuracy: 0.7881, average AUC: 0.8833
Train set: Average loss: 0.0016, Accuracy: 423/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0000, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0004, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0002, Accuracy: 425/425 (100%)

