
Train set: Average loss: 0.0199, Accuracy: 412/425 (97%)


Train set: Average loss: 0.0085, Accuracy: 419/425 (99%)


Train set: Average loss: 0.0041, Accuracy: 417/425 (98%)


 The epoch is 360, average recall: 0.7931, average precision: 0.8519,average F1: 0.8214, average accuracy: 0.8305, average AUC: 0.9149
Train set: Average loss: 0.0037, Accuracy: 419/425 (99%)


Train set: Average loss: 0.0023, Accuracy: 421/425 (99%)


Train set: Average loss: 0.0050, Accuracy: 420/425 (99%)


Train set: Average loss: 0.0015, Accuracy: 422/425 (99%)


Train set: Average loss: 0.0007, Accuracy: 424/425 (100%)


Train set: Average loss: 0.0004, Accuracy: 424/425 (100%)


Train set: Average loss: 0.0010, Accuracy: 423/425 (100%)


Train set: Average loss: 0.0015, Accuracy: 423/425 (100%)


Train set: Average loss: 0.0006, Accuracy: 424/425 (100%)


Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


 The epoch is 370, average recall: 0.8621, average precision: 0.8333,average F1: 0.8475, average accuracy: 0.8475, average AUC: 0.9307
Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0001, Accuracy: 425/425 (100%)


Train set: Average loss: 0.0003, Accuracy: 425/425 (100%)


